palfrey/mopidy-jukebox,refs/heads/master,requirements.txt,40960,86620c7eb9851a384caa1e0b4c77ebe14bf61279,cookbooks/mopidy-jukebox/files/default/requirements.txt
thura747/visit2mm,refs/heads/master,requirements.txt,33188,0b95660332ee66d15e0ba05fe5db836e1f30ce1f,
jmcguire/heroku_python_instructions,refs/heads/master,requirements.txt,33188,ad54f3b13ea1773967d38a5293fa32ba4edd7544,
RickyCook/paas-in-a-day-dockci,refs/heads/master,dev-requirements.txt,33188,0965a656d9850a04a5b2710633add5a23dade489,
RickyCook/paas-in-a-day-dockci,refs/heads/master,requirements.txt,33188,ca39472ce1d64e11dcdc182344db0614eceb1613,
akranga/chuck-lambda,refs/heads/master,vendor/scripts/requirements.txt,33188,cbf2f5141ccd412eec6eeb14a03d093393bbe628,
abouzek/mox,refs/heads/master,requirements.txt,33188,aa58f9ec46bf4ea23713eefc96136b68d125ee34,
andela-dmigwi/be-informed-b4-life-ends,refs/heads/master,requirements.txt,33188,7cfe0dfc726488de2d81bd632fa23769b40323b7,
codechimp/tardis,refs/heads/master,requirements.txt,33188,0b3e3596d846e988bfc406362941c958f2d303f8,
skosukhin/spack,refs/heads/esiwace,lib/spack/docs/requirements.txt,33188,d3fe0d18d7f4a2c72d9d9e889304fe7819bccb19,
OpenNews/opennews-source,refs/heads/master,requirements.txt,33188,d1197135eeb072ccaca11906b49b2fe160bd010f,
shermanng10/NaaS,refs/heads/master,requirements.txt,33188,41d4322b3e0d2f22aca05bf8ccf0c322125b41e0,
ghinda/gridlayout,refs/heads/master,bower_components/jasmine/requirements.txt,33188,591279c2f7c83e4e5deee1f435a2293a143e2154,
aweisberg/cassandra,refs/heads/trunk,pylib/requirements.txt,33188,a9b62177f5c4097ffdd38ad35aa3271795e64e0d,
HybridF5/tempest,refs/heads/master,requirements.txt,33188,3913f8fd6466d3e78dfee4054c91c6d2c20a3384,
HybridF5/tempest,refs/heads/master,test-requirements.txt,33188,bb4b27f63602fa7c80602242dd0a3a42f896d872,
gislite/maplet,refs/heads/master,doc/requirements.txt,33188,11abfb59a9259f1a881834992902047553cddafd,
OnApp/prommgr,refs/heads/master,app/requirements.txt,33188,c580a2af9d0d712b663d9acb3e8ad9fd86a4a9a6,
makaimc/deploypython.com,refs/heads/gh-pages,source/requirements.txt,33188,16ba2361d24259ca91b2cec329b48982220b8ad5,
kikkomep/compose,refs/heads/master,requirements.txt,33188,4f2ea9d14fe01298d2dfb90c50873b6c5c5011f7,
MAPC/MBTA,refs/heads/master,requirements.txt,33188,f30a6060eaf4d2b9447f73b6c4789bebac06c5ea,
daniellawrence/aws-security-pictures,refs/heads/develop,requirements.txt,33188,88294b13ff04ec0d548fc2e489a6e5adb51df284,
Pinaute/OctoPrint_FreeMobile-Notifier,refs/heads/master,requirements.txt,33188,a1dc46371783fcfc173f579d4341d7e6ba8c63c6,
laslabs/odoo-connector-carepoint,refs/heads/release/10.0,requirements.txt,33188,d98799eda08afefc42f412a1394037c90fd5e117,
laslabs/odoo-connector-carepoint,refs/heads/release/10.0,test_requirements.txt,33188,6f6536ce98b9723abd5ce068b674b73583701b06,
Aqwis/karstat-wrapper,refs/heads/master,requirements.txt,33188,7c156a34bedc5c0dd6840334dda0d681d137c95c,
devicehubnet/oauth2_library,refs/heads/master,requirements.txt,33188,a79a5d9fa0d00dcc38d2204f9c008876ac11d00e,
ther12k/TextSecure,refs/heads/master,apntool/requirements.txt,33188,4f7aa283618e1aa78433f539ecad7e0a67ac48b5,
xiaocong/uiautomator,refs/heads/master,requirements.txt,33188,92b5e4a8c441f4e2a4db87f2de5b80214afa38f3,
StackPointCloud/profitbricks-sdk-python,refs/heads/master,requirements.txt,33188,1983e3b673facdc489522f189184a2ac49038e6c,
ipedrazas/plano,refs/heads/master,python/requirements.txt,33188,4a1ff5daf10e903b12fce65a6f255ca3db929977,
cvegaj/ElectriCERT,refs/heads/master,cert-issuer/requirements.txt,33188,92064ead5b1022e294a83aad41a07c2d3761fda5,
cvegaj/ElectriCERT,refs/heads/master,cert-tools/requirements.txt,33188,f809505296dab93541077ef73b0c0b30a6b80e56,
brotherjack/Rood-Kamer,refs/heads/master,requirements.txt,33188,e3b69f32a601fbf40f3a29657b63bef9f606ec48,
mveyrenc/mveyrenc.github.io,refs/heads/master,symfony/requirements.txt,33188,c10227593bdc807ad690c964e7fb5a4cb24504b2,
mveyrenc/mveyrenc.github.io,refs/heads/master,requirements.txt,33188,702b23315e82e69714b79e584da67dc72cce5351,
critzo/piecewise,refs/heads/master,piecewise/requirements.txt,33188,ec6a9690ee75a4f35a022c45518906e67f9dfbf9,
LS1qJ/IP-Updater-For-Heroku,refs/heads/master,requirements.txt,33188,520d13cc768bfffc7db062617f2cdc62a9bfb5fe,
feedzilla/feedzilla,refs/heads/master,demo/requirements.txt,33188,25ec947f4490487d5b25139e7610e51e52590d3e,
peragro/peragro-at,refs/heads/master,requirements.txt,33188,cc3f30895282b178c5a5262ccb54f9648ba360cb,
MalmoUniversity-DA366A/calvin-base,refs/heads/master,requirements.txt,33188,a7f09f32b12268e082e6b17b9d5aeb47c09abc9f,
MalmoUniversity-DA366A/calvin-base,refs/heads/master,test-requirements.txt,33188,6479f72117035450947699c1fc5cb78fc31f7562,
gn0st1k4m/bootstrap-datepicker,refs/heads/master,docs/requirements.txt,33188,483a4e9600bd7a794750dd52ca24503fdf220133,
creativepsyco/panex-web,refs/heads/master,requirements.txt,33188,41802b4532037816532d7aa64fa3ae1ce22c2c97,
mikebourbeauart/perler-printer,refs/heads/master,ImageAnalysis/ImageAnalysis/requirements.txt,33188,08fb0b0fd4e4927b7f4b7391aada1dc29e3d6026,
Gagaro/PimpMyBot,refs/heads/master,requirements.txt,33188,cf3ec369f68fa6dac7245487a2ef3d37a61b0e01,
Gagaro/PimpMyBot,refs/heads/master,dev_requirements.txt,33188,ef376ca83a9f0047ab2961891c41aa44f63789b4,
Gagaro/PimpMyBot,refs/heads/master,test_requirements.txt,33188,f928719b1f52310a49ea6ab508cd62ee1e0e50c1,
beardsvibe/leengine,refs/heads/master,tools/requirements.txt,33188,d5ea77942426518b9f785af464e1373cb968286e,
zvolsky/codex2020,refs/heads/master,requirements.txt,33188,4eacf73a0e24b6f8ce5c443dc1928fd02e808308,
chenjd/django-avatar,refs/heads/master,tests/requirements.txt,33188,054e173c5758e172b58e22e3509b5dee061bfcfd,
andnovar/networkx,refs/heads/master,requirements.txt,33188,ea8921eba8bd2c995b5981c86d27c1fd81785e96,
andnovar/networkx,refs/heads/master,doc/requirements.txt,33188,deba1d47d3fe39e93692c09f53d31636dcc50c46,
pambot/SpringCleaning,refs/heads/master,requirements.txt,33188,21f08fc8325987369dddca5e7e7f18a391993414,
foobaz/geom,refs/heads/master,test/requirements.txt,33188,5cc38578bff714a684c010051b0f0b631e942caf,
beezz/cisco-olt-http-client,refs/heads/master,test-requirements.txt,33188,4946e381020f8cfaac6966d95058546da2ca4f8e,
simplegeo/metartg,refs/heads/pending,requirements.txt,33188,00b8470207d673bde20c2585994ab353d918cb59,
jossai1/meeting-room,refs/heads/master,node_modules/jasmine-core/requirements.txt,33188,591279c2f7c83e4e5deee1f435a2293a143e2154,
brentp/gemini,refs/heads/master,requirements.txt,33188,2dbb50171fd5b7be8b09633f70db86fd9d5db6c4,
brentp/gemini,refs/heads/master,docs/requirements.txt,33188,6966869c7054c18810eb323772b93ba5a42cefc5,
django-leonardo/cookiecutter-site,refs/heads/master,requirements.txt,33188,f7164c929bc2c8d9478a86c74fc0086f3ba630d7,
loanzen/falcon-resource-factory,refs/heads/master,requirements.txt,33188,d6e1198b1ab1f5a7f19c6f1fc2ba7338438cf718,
jasonehines/mycroft-core,refs/heads/master,requirements.txt,33188,2d2b6c0ccc43007ba73058ba5290a94a7029272f,
jasonehines/mycroft-core,refs/heads/master,test-requirements.txt,33188,ce1d6f9b92f8719e041b43e92bee081876d3d13f,
yannrouillard/gphotos-sync,refs/heads/master,requirements.txt,33188,6577a15465300477fc0ab78a2d2705f6afc65965,
mendersoftware/integration,refs/heads/master,tests/requirements/python-requirements.txt,33188,5221a69d7318469367708aaa95848aac235ae463,
mendersoftware/integration,refs/heads/master,tests/requirements/deb-requirements.txt,33188,3fc2e2a43f3437f9f7cf92959b95b13c5cce4878,
mendersoftware/integration,refs/heads/master,tests/requirements.txt,33188,135fb6ba9a53bfb987964d9961d90b68767d4617,
mendersoftware/integration,refs/heads/master,tests/requirements/apk-requirements.txt,33188,d562eac10b004d107aa4a5f75391da6af660b8a3,
jccastillocano/api_name,refs/heads/master,test-requirements.txt,33188,932a8957f78aac31eb0497676337a68f32e7525f,
jccastillocano/api_name,refs/heads/master,requirements.txt,33188,f2293605cf1b01dca72aad0a15c45b72ed5429a2,
albatros69/LBCtoRSS,refs/heads/master,requirements.txt,33188,582e02f7b2320951cc0589a96018b93fc5587215,
karnikamit/python,refs/heads/master,neo1218/0023/web/requirements.txt,33188,39c98b4ffbfeb70e106571c6ba8d2a51fe89834c,
karnikamit/python,refs/heads/master,burun/0000/requirements.txt,33188,a8581a8869897256eb1b62c14e894807c05492f3,
karnikamit/python,refs/heads/master,ddkangfu/requirements.txt,33188,4c9f6ea58f2f432a8e385870d48b89f235d191e8,
karnikamit/python,refs/heads/master,burun/0005/requirements.txt,33188,a8581a8869897256eb1b62c14e894807c05492f3,
digital-anvil/djangocms-deflector,refs/heads/master,requirements.txt,33188,1ecb20bbb391d3e4224cebbfb0c23f3f491a34f2,
Azarn/mytodo,refs/heads/master,requirements.txt,33188,5c1218d31d338058308b3ad1dafb16abb1ac9c1d,
michhar/ms-pythonbot,refs/heads/master,requirements.txt,33188,4132dc37de9813779ecb3e5574207a224b76a462,
Evlos/dokku,refs/heads/master,tests/apps/multi/requirements.txt,33188,f4154234ba6dcad97635ae156e8125f5c9527380,
Evlos/dokku,refs/heads/master,tests/apps/python-flask/requirements.txt,33188,7299a10469f3a3b7be59409bcc16b38a173925d3,
imsardine/learning,refs/heads/master,pytz/requirements.txt,33188,623208eb9c9504a63498f1f67f63f2cad88f6f46,
imsardine/learning,refs/heads/master,make/requirements.txt,33188,b74f6994841acc84da01c2ff77c33929b5db9006,
imsardine/learning,refs/heads/master,flask/hello-world/requirements.txt,33188,a271451a072ab0f8c3cacae2601cdfc817ee815e,
imsardine/learning,refs/heads/master,flask/error-handling/requirements.txt,33188,52ab1a390198d6de7326fe07e74a1f4e5c4a2599,
imsardine/learning,refs/heads/master,gitlab/requirements.txt,33188,cf11eedf5ad7f539745628b9ef1e2c3b0775fb94,
imsardine/learning,refs/heads/master,appium/requirements.txt,33188,5c071b9b98c74ac1c75011d325a8d4cd44b378a3,
imsardine/learning,refs/heads/master,selenium/requirements.txt,33188,04399ed853dba36f614a73e3f79aec1fc22406a3,
imsardine/learning,refs/heads/master,tox/requirements.txt,33188,e377fffba7ad9ac00bd914ceafe87c00ea49a73b,
imsardine/learning,refs/heads/master,ngrok/hello-world/requirements.txt,33188,52ab1a390198d6de7326fe07e74a1f4e5c4a2599,
imsardine/learning,refs/heads/master,python-dateutil/requirements.txt,33188,d646839608f70d36362295111be56d6adbbc95a8,
imsardine/learning,refs/heads/master,aws-sdk-python/requirements.txt,33188,18fcb57b200bf44d968ab07fd5435119fe8f38cf,
imsardine/learning,refs/heads/master,c/requirements.txt,33188,cf11eedf5ad7f539745628b9ef1e2c3b0775fb94,
imsardine/learning,refs/heads/master,google-api-python/sheets-api/requirements.txt,33188,2cd2a1334ea0dc556b781d9659cbe4c422f12bce,
imsardine/learning,refs/heads/master,pylint/requirements.txt,33188,5eebdbe5715962de0fb7da37b9ef17bd1189a0c2,
imsardine/learning,refs/heads/master,docker/get-started/src/requirements.txt,33188,82dfa50b32e945188d0d7cf9810e22ab5a66a58d,
imsardine/learning,refs/heads/master,mock/requirements.txt,33188,fd630430434544503ea06e4681f7d11e00753744,
Plasticoo/NNBruteforcer,refs/heads/master,requirements.txt,33188,d6925385e7fa50a699a64c057e36ab8308925fa0,
U2Ft/library,refs/heads/master,requirements.txt,33188,3444946464850691d61ca80df9666092e30d7cc9,
danielwillgeorge/google-app-engine-flask,refs/heads/master,requirements.txt,33188,a257e293a8b53433e0944e410980027430b54297,
